"site.id.c","visit.no","idnew","sample.type","doc.result","therm.sav","chl","st.nla2012","us.l3code","domean","tempmean","tbot","do.hyp.fail","do.hyp.pass","yday.x","st.nla2012.1","year","tmax","index.lat.dd","index.lon.dd","index.site.depth","elevation","area.ha","tmean.pt","tmin.pt","biov.cyano","mc","biov.tot","prop.cyano","zbiomass","zdensity","ntl.result","no3no2.result","doc.result.1","ptl.result","turb.result"
"NLA06608-ACAD_LAKES_0435",1,"NLA12_ME-R02--1--L","MICL",2.68,NA,1.82,"ME",82,NA,NA,24.4,0,3,201,"ME","12",24.8,44.4083995,-68.268352,3.95,42.81,7.388239783965,7.27993988,2.24,18700.74,NA,2174499.4942,0.00860002039544278,46.2428,278.2324,205,3,2.68,13,0.69
"NLA06608-ACAD_LAKES_0435",1,"NLA12_ME-R02--1--X","MICX",2.68,NA,2.104,"ME",82,NA,NA,24.4,0,3,201,"ME","12",24.8,44.4083995,-68.268352,3.95,42.81,7.388239783965,7.27993988,2.24,2431.7616,NA,3596456.2131,0.000676154930273409,46.2428,278.2324,205,3,2.68,13,0.69
"NLA06608-ALPS-1218",1,NA,"MICX",11.36,1.25,1.085,"ME",82,0.931666666666667,18.255,16.48,5,1,214,"ME","07",25.3,44.836404,-67.881905,4.5,81.2,9.917666192,5.8,NA,NA,NA,NA,NA,NA,NA,414,5,11.36,14,2.47
"NLA06608-ALSC:020149",1,NA,"MICX",3.36,NA,3.269,"NY",58,NA,NA,NA,NA,NA,253,"NY","07",NA,44.348811,-74.401491,16.1,487.95,140.5356401,4.9,NA,NA,NA,NA,NA,NA,NA,191,5,3.36,5,0.752
"NLA06608-ELS:1C2-032",1,NA,"MICX",4.27,1.4,14.184,"NH",59,4.96,14.8,9.5,3,2,192,"NH","07",24.2,43.296358,-71.428103,NA,155.28,12.57283656,7.2,NA,NA,NA,NA,NA,NA,NA,264,5,4.27,11,4.86
"NLA06608-ELS:1C3-003",1,NA,"MICX",6.59,3.25,2.72,"ME",58,3.91,15.28,12.7,2,1,226,"ME","07",21.41,45.654704,-69.9273295,5.1,330.66,16.37771670765,3.674315035,-1.91,NA,NA,NA,NA,NA,NA,256,5,6.59,9,0.64
"NLA06608-ELS:1C3-003",1,"NLA12_ME-R03--1--X","MICX",7.08,3,3.208,"ME",58,1,12.6,11.7,2,0,207,"ME","12",23.2,45.654704,-69.9273295,5.1,330.66,16.37771670765,3.674315035,-1.91,20457.4292,NA,437236.9072,0.0467879743524085,55.2199,321.75525,239,2,7.08,12,0.58
"NLA06608-ELS:1C3-003",1,"NLA12_ME-R03--1--L","MICL",7.08,3,2.78,"ME",58,1,12.6,11.7,2,0,207,"ME","12",23.2,45.654704,-69.9273295,5.1,330.66,16.37771670765,3.674315035,-1.91,7049.6432,NA,305339.7673,0.0230878645855312,55.2199,321.75525,239,2,7.08,12,0.58
"NLA06608-ELS:1D1-035",1,NA,"MICX",2.16,NA,31.36,"MA",84,NA,NA,23.7,0,6,205,"MA","07",24.12,41.848175,-70.617682,3.6,18.74,81.28505622,9.9,NA,NA,NA,NA,NA,NA,NA,444,5,2.16,23,6.3
"NLA06608-ELS:1D2-087",1,NA,"MICX",6.48,NA,16.8,"MA",59,NA,NA,21.9,NA,NA,207,"MA","07",21.9,42.323799,-72.092123,1.5,297.91,12.95861953,7.6,NA,NA,NA,NA,NA,NA,NA,532,5,6.48,35,3.92
"NLA06608-ELS:1E1-052",1,NA,"MICX",4.38,4.75,1.672,"ME",82,7.53357142857143,12.4285714285714,8.7,0,14,218,"ME","07",24.3,45.207071,-68.209171,15,101.3,181.9078236,5.2,NA,NA,NA,NA,NA,NA,NA,130,5,4.38,10,0.458
"NLA06608-ELS:1E1-096",1,NA,"MICX",6.8,NA,2.912,"ME",82,NA,NA,22.2,0,8,220,"ME","07",22.3,45.219001,-68.077773,5.4,100.39,89.75055865,5.2,NA,NA,NA,NA,NA,NA,NA,236,11,6.8,9,1.46
"NLA06608-ELS:1E1-128",1,NA,"MICX",4.68,2.75,3.152,"ME",82,3.18,15.254,11.6,3,2,221,"ME","07",21.5,44.849882,-68.429254,6,119.31,11.89223955,5.5,NA,NA,NA,NA,NA,NA,NA,394,5,4.68,8,1.06
"NLA06608-ELS:1E2-027",1,NA,"MICX",10.42,NA,7.936,"ME",58,NA,NA,NA,NA,NA,225,"ME","07",NA,45.799297,-69.889944,1.1,367.85,125.7520926,2.9,NA,NA,NA,NA,NA,NA,NA,629,5,10.42,28,4.03
"NLA06608-ELS:1E3-002",1,NA,"MICX",6.81,NA,11.408,"ME",82,NA,NA,20.52,NA,NA,218,"ME","07",20.78,46.375055,-68.35754,2.1,246.31,23.39068158,3.5,NA,NA,0.98,NA,NA,NA,NA,731,5,6.81,14,2.52
"NLA06608-ELS:1E3-012",1,NA,"MICX",2.31,1.25,1.168,"ME",58,8.24375,17.645625,13.33,2,14,239,"ME","07",20.28,46.9442975,-68.87117,9.7,390.6,12.06402114475,3.69197998,-0.45,NA,NA,NA,NA,NA,NA,161,5,2.31,4,0.822
"NLA06608-ELS:1E3-012",1,"NLA12_ME-R06--1--L","MICL",2.1,3.5,1.14,"ME",58,11.1166666666667,14.65,12.3,0,6,205,"ME","12",22.4,46.9442975,-68.87117,9.7,390.6,12.06402114475,3.69197998,-0.45,13490.8571,NA,338131.2905,0.0398982805763136,68.0854,294.16825,180,2,2.1,9,0.28
"NLA06608-ELS:1E3-012",1,"NLA12_ME-R06--1--X","MICX",2.1,3.5,1.012,"ME",58,11.1166666666667,14.65,12.3,0,6,205,"ME","12",22.4,46.9442975,-68.87117,9.7,390.6,12.06402114475,3.69197998,-0.45,7306.3813,NA,4335629.6264,0.00168519498425577,68.0854,294.16825,180,2,2.1,9,0.28
"NLA06608-ELS:1E3-071",1,NA,"MICX",8.15,NA,4.816,"ME",82,NA,NA,NA,NA,NA,219,"ME","07",NA,46.345672,-68.594335,1,271.83,7.591014411,3.5,NA,NA,2.9,NA,NA,NA,NA,807,5,8.15,17,2.61
"NLA06608-ELS:2B2-008",1,NA,"MICX",10.76,2.5,3.968,"MI",50,0.166666666666667,5.81666666666667,4.7,12,0,232,"MI","07",19,46.994934,-88.759164,13.7,377.32,6.232827204,4.6,NA,NA,NA,NA,NA,NA,NA,299,5,10.76,8,0.587
"NLA06608-ELS:2C2-048",1,NA,"MICX",5.71,NA,5.64,"WI",50,NA,NA,20.3,1,3,235,"WI","07",21.2,45.500526,-88.794652,4.6,496.3,6.293006717,4.6,NA,NA,NA,NA,NA,NA,NA,593,5,5.71,8,0.834
"NLA06608-ELS:2C3-018",1,NA,"MICX",5.65,NA,5.448,"WI",50,NA,NA,19.6,1,3,236,"WI","07",20.2,46.1387865,-89.553103,5.5,500.5,48.37390161575,4.37845505,-1.54,NA,NA,NA,NA,NA,NA,328,5,5.65,10,1.11
"NLA06608-ELS:2C3-018",1,"NLA12_WI-R06--1--L","MICL",7.46,4.5,9.52,"WI",50,5.05,16.75,16.5,0,2,169,"WI","12",20.8,46.1387865,-89.553103,5.5,500.5,48.37390161575,4.37845505,-1.54,61415.9733,NA,1159648.3126,0.0529608611789395,46.4417,434.5689,596,1,7.46,19,2.84
"NLA06608-ELS:2C3-018",1,"NLA12_WI-R06--1--X","MICX",7.46,4.5,9.226666667,"WI",50,5.05,16.75,16.5,0,2,169,"WI","12",20.8,46.1387865,-89.553103,5.5,500.5,48.37390161575,4.37845505,-1.54,61302.9734,NA,1944480.0111,0.0315266667952635,46.4417,434.5689,596,1,7.46,19,2.84
"NLA06608-ELS:2D3-008",1,NA,"MICX",14.33,3.5,1.113,"MN",50,0.23,9.53,6.4,10,0,221,"MN","07",24.5,47.122809,-93.880503,13.4,402.27,32.13529135,3.8,NA,NA,NA,NA,NA,NA,NA,722,5,14.33,13,0.52
"NLA06608-EMAP:ME011L",1,NA,"MICX",7.5,5.25,4.347,"ME",58,4.316,6.45666666666667,4.41,5,10,256,"ME","07",16.8,45.748209,-69.222522,17.5,297.13,43.28128922,3.6,NA,NA,NA,NA,NA,NA,NA,246,5,7.5,13,0.97
"NLA06608-EMAP:ME012L",1,NA,"MICX",3.48,NA,0.688,"ME",58,NA,NA,NA,NA,NA,239,"ME","07",NA,46.962321,-68.89108,34.6,345.87,113.5651525,3.3,NA,NA,NA,NA,NA,NA,NA,129,5,3.48,1,0.399
"NLA06608-EMAP:ME254L",1,NA,"MICX",4.23,5.25,1.749,"ME",58,3.44,7.38733333333333,5.62,10,5,247,"ME","07",18,46.352819,-69.057709,16.05,343.61,38.99325884475,3.459275055,-2.67,NA,NA,NA,NA,NA,NA,204,5,4.23,5,0.681
"NLA06608-EMAP:ME254L",1,"NLA12_ME-R07--1--X","MICX",4.12,4.5,1.708,"ME",58,5.325,7.96666666666667,6.4,6,6,226,"ME","12",23.2,46.352819,-69.057709,16.05,343.61,38.99325884475,3.459275055,-2.67,238.1467,NA,97637.9167,0.00243908010380562,27.16985,338.06485,220,2,4.12,9,0.06
"NLA06608-EMAP:ME254L",1,"NLA12_ME-R07--1--L","MICL",4.12,4.5,1.27,"ME",58,5.325,7.96666666666667,6.4,6,6,226,"ME","12",23.2,46.352819,-69.057709,16.05,343.61,38.99325884475,3.459275055,-2.67,5665.2668,NA,327276.7545,0.0173103244336897,27.16985,338.06485,220,2,4.12,9,0.06
"NLA06608-EMAP:ME263L",1,NA,"MICX",7.32,NA,1.84,"ME",82,NA,NA,22,0,12,220,"ME","07",22.7,45.127611,-67.997826,7.5,95.51,622.3781627,5.4,NA,NA,NA,NA,NA,NA,NA,314,11,7.32,11,1.14
"NLA06608-EMAP:ME518L",1,NA,"MICX",3.54,6.25,2.056,"ME",82,8.098,10.6184,9.02,0,25,221,"ME","07",22.3,45.353296,-67.9203845,26.55,97.04,625.506055519,5.466849975,-0.43,NA,NA,NA,NA,NA,NA,156,5,3.54,7,0.495
"NLA06608-EMAP:ME518L",1,"NLA12_ME-R08--1--X","MICX",3.97,4.5,1.588,"ME",82,8.055,10.92,9.1,0,20,202,"ME","12",23.5,45.353296,-67.9203845,26.55,97.04,625.506055519,5.466849975,-0.43,51489.3266,NA,388603.3614,0.132498407668174,72.63075,28.6818,230,2,3.97,10,0.23
"NLA06608-EMAP:ME518L",1,"NLA12_ME-R08--1--L","MICL",3.97,4.5,1.62,"ME",82,8.055,10.92,9.1,0,20,202,"ME","12",23.5,45.353296,-67.9203845,26.55,97.04,625.506055519,5.466849975,-0.43,181946.6326,NA,2940492.09,0.0618762530321923,72.63075,28.6818,230,2,3.97,10,0.23
"NLA06608-FL:107895579",1,NA,"MICX",10.21,NA,10.528,"FL",75,NA,NA,NA,NA,NA,212,"FL","07",NA,29.080057,-81.441106,1.9,0.08,6692.476355,21.1,NA,NA,NA,NA,NA,NA,NA,985,5,10.21,33,3.68
"NLA06608-FL:16674741",1,NA,"MICX",1.51,NA,1.543,"FL",75,NA,NA,NA,NA,NA,214,"FL","07",NA,29.839332,-81.95812,14.2,48.51,7.770294964,20.4,NA,NA,NA,NA,NA,NA,NA,98,5,1.51,8,1.22
"NLA06608-FL:18261987",1,NA,"MICX",6.98,NA,5.28,"FL",75,NA,NA,NA,NA,NA,216,"FL","07",NA,30.118409,-82.409214,2.4,43.04,371.2915215,20.2,NA,NA,NA,NA,NA,NA,NA,474,5,6.98,20,2.92
"NLA06608-FL:99324403",1,NA,"MICX",7.54,NA,18.72,"FL",65,NA,NA,NA,NA,NA,215,"FL","07",NA,30.211239,-82.834414,5.6,50.67,8.664794486,20.1,NA,NA,NA,NA,NA,NA,NA,801,5,7.54,24,2.91
"NLA06608-FL:99344895",1,NA,"MICX",5.49,NA,15.886,"FL",65,NA,NA,NA,NA,NA,217,"FL","07",NA,30.247737,-82.913722,1.6,34.81,28.2498557,20.2,NA,NA,NA,NA,NA,NA,NA,1531,5,5.49,166,10.7
"NLA06608-IN:646",1,NA,"MICX",4.74,3.5,1.012,"IN",56,5.305,8.215,5.4,8,12,211,"IN","07",27.3,41.56235,-85.392434,25.3,273.54,37.48159837,9.3,NA,NA,NA,NA,NA,NA,NA,2089,1720,4.74,4,0.424
"NLA06608-MI:7007",1,NA,"MICX",9.03,2.5,2.747,"MI",56,2.82,17.56,12.3,3,2,212,"MI","07",26.6,42.398646,-84.056809,6.7,274.96,9.961267295,8.7,NA,NA,NA,NA,NA,NA,NA,828,5,9.03,9,1.24
"NLA06608-MN:03-0029",1,NA,"MICX",7.99,5.4,2.666,"MN",50,0.4,21.9,21.9,1,0,219,"MN","07",23.6,47.062841,-95.181199,6.7,453.21,36.10558732,3.9,NA,NA,0.11,NA,NA,NA,NA,779,5,7.99,9,1.07
"NLA06608-MN:06-0002",1,NA,"MICX",17.11,NA,42.264,"MN",46,NA,NA,23.4,0,4,248,"MN","07",23.6,45.33182,-96.135669,3.2,330.31,780.2113195,6.3,NA,NA,0.25,NA,NA,NA,NA,2475,125,17.11,271,12.3
"NLA06608-MN:11-0102",1,NA,"MICX",9.2,5.5,2.467,"MN",50,0.7375,12.2625,9.6,7,1,222,"MN","07",25.3,46.928377,-94.040807,12.8,408.63,140.0369332,4,NA,NA,NA,NA,NA,NA,NA,447,5,9.2,9,0.784
"NLA06608-MN:15-0010",1,NA,"MICX",7.06,5.5,2.867,"MN",50,0.93,6.14,4.1,18,2,220,"MN","07",24.1,47.189468,-95.21841,28,448.04,113.0399482,3.8,NA,NA,0.14,NA,NA,NA,NA,529,5,7.06,9,0.945
"NLA06608-MN:22-0074",1,NA,"MICX",8.59,NA,47.952,"MN",47,NA,NA,21.4,0,5,253,"MN","07",21.4,43.8192,-94.078777,5.5,314.26,79.38929403,7.4,NA,NA,0.94,NA,NA,NA,NA,1175,5,8.59,62,13.9
"NLA06608-MN:49-0140",1,NA,"MICX",6.01,9.5,1.212,"MN",51,1.12941176470588,6.05882352941176,4.8,17,0,266,"MN","07",17.4,45.813111,-94.636969,26.5,369.58,92.72639793,5.7,NA,NA,NA,NA,NA,NA,NA,595,11,6.01,7,0.59
"NLA06608-MN:51-0063",1,NA,"MICX",7.45,NA,25.12,"MN",46,NA,NA,23.1,0,3,247,"MN","07",23.1,44.15457,-95.767078,2.5,464.73,474.8156171,7,NA,NA,3.5,NA,NA,NA,NA,1174,21,7.45,140,32.2
"NLA06608-MN:56-0306",1,NA,"MICX",4.94,11.5,5.387,"MN",51,1.56666666666667,12.5,11.8,3,0,259,"MN","07",16.9,46.292544,-95.748497,14.5,406.1,76.67275146,5.2,NA,NA,0.1,NA,NA,NA,NA,540,5,4.94,8,1.63
"NLA06608-MN:61-0037",1,NA,"MICX",6.47,9.5,7,"MN",51,1.14285714285714,8.9,8.2,7,0,267,"MN","07",17.4,45.490155,-95.364908,15.8,361.38,69.94911021,6,NA,NA,0.22,NA,NA,NA,NA,835,5,6.47,19,1.32
"NLA06608-MN:74-0023",1,NA,"MICX",6.45,NA,13.536,"MN",47,NA,NA,20.2,0,8,254,"MN","07",20.8,43.891574,-93.349755,8,366.72,38.52653487,7.1,NA,NA,0.25,NA,NA,NA,NA,880,5,6.45,34,5.06
"NLA06608-MN:75-0200",1,NA,"MICX",14.5,NA,15.429,"MN",46,NA,NA,22,NA,NA,249,"MN","07",22.1,45.528235,-96.074082,2.5,345.85,178.9524113,6,NA,NA,3.5,NA,NA,NA,NA,2647,180,14.5,446,21.8
"NLA06608-MN:77-0019",1,NA,"MICX",9.07,6.5,12.78,"MN",51,1.37272727272727,7.18181818181818,5.7,11,0,258,"MN","07",17,45.768831,-94.670256,17.5,369.58,49.24546282,5.7,NA,NA,1.7,NA,NA,NA,NA,1065,5,9.07,17,3.44
"NLA06608-MN:87-0030",1,NA,"MICX",13.31,NA,40.032,"MN",47,NA,NA,22.9,0,3,250,"MN","07",22.9,44.684008,-95.532331,2.4,314.42,190.0636248,7,NA,NA,0.19,NA,NA,NA,NA,1987,5,13.31,82,14.3
"NLA06608-NELP-0253",1,NA,"MICX",2.95,6.25,1.035,"ME",82,9.26363636363636,11.7045454545455,8.7,0,22,219,"ME","07",23.4,45.152049,-68.094876,24,157.69,476.1450065,5,NA,NA,NA,NA,NA,NA,NA,183,14,2.95,4,0.465
"NLA06608-NELP-0955",1,NA,"MICX",2.94,7.25,0.824,"ME",58,9.95736842105263,8.87105263157895,6.63,0,19,240,"ME","07",19.4,46.9654905,-68.8527785,26.15,344.87,102.984298073,3.58907501,-1,NA,NA,NA,NA,NA,NA,118,5,2.94,1,0.442
"NLA06608-NELP-0955",1,"NLA12_ME-R10--1--X","MICX",2.84,5.5,0.932,"ME",58,8.75294117647059,8.70588235294118,7.4,0,17,204,"ME","12",21.5,46.9654905,-68.8527785,26.15,344.87,102.984298073,3.58907501,-1,193187.525,NA,695119.4018,0.277919914909214,14.4091,33.59125,153,2,2.84,10,0.18
"NLA06608-NELP-0955",1,"NLA12_ME-R10--1--L","MICL",2.84,5.5,1.26,"ME",58,8.75294117647059,8.70588235294118,7.4,0,17,204,"ME","12",21.5,46.9654905,-68.8527785,26.15,344.87,102.984298073,3.58907501,-1,326870.8651,NA,1754336.5341,0.186321642824186,14.4091,33.59125,153,2,2.84,10,0.18
"NLA06608-NELP-1041",1,NA,"MICX",4.51,1.25,5.312,"ME",82,8.18,26.6666666666667,26.1,0,3,212,"ME","07",27.7,44.3648625,-69.1116545,3.25,69.58,144.5622403395,6.97058502,1.69,NA,NA,NA,NA,NA,NA,286,5,4.51,9,0.659
"NLA06608-NELP-1041",1,"NLA12_ME-R11--1--X","MICX",6.41,NA,4.208,"ME",82,NA,NA,25.4,0,3,200,"ME","12",25.9,44.3648625,-69.1116545,3.25,69.58,144.5622403395,6.97058502,1.69,17867.1898,NA,1621601.2939,0.0110182384950057,39.8803,1853.8019,329,2,6.41,17,1.01
"NLA06608-NELP-1041",1,"NLA12_ME-R11--1--L","MICL",6.41,NA,3.49,"ME",82,NA,NA,25.4,0,3,200,"ME","12",25.9,44.3648625,-69.1116545,3.25,69.58,144.5622403395,6.97058502,1.69,177345.671,NA,950612.272,0.186559416729264,39.8803,1853.8019,329,2,6.41,17,1.01
"NLA06608-NELP-1330",1,NA,"MICX",2.93,5.75,0.816,"ME",58,3.51214285714286,9.32285714285714,6.77,9,5,239,"ME","07",20.1,46.9518,-68.843,13.6,379.87,12.45464278,3.1,NA,NA,NA,NA,NA,NA,NA,168,5,2.93,1,0.549
"NLA06608-NELP-2155",1,NA,"MICX",3.04,4.75,0.728,"ME",58,5.5165,9.66,6.88,7,13,240,"ME","07",19.8,46.961173,-68.84294,15,344.87,21.14626623,3.3,NA,NA,NA,NA,NA,NA,NA,146,5,3.04,1,0.332
"NLA06608-NELP-3355",1,NA,"MICX",3.92,2.75,0.888,"ME",58,7.82,18.55,18.4,0,4,240,"ME","07",19.7,46.944789,-68.853062,5,379.87,6.690784749,3,NA,NA,NA,NA,NA,NA,NA,216,5,3.92,4,0.674
"NLA06608-NELP-3586",1,NA,"MICX",3.19,3.75,1.083,"ME",58,10.6394594594595,7.25594594594595,3.85,0,37,241,"ME","07",21.6,45.752074,-69.078671,46,193.05,87.4253411301,4.665735015,-0.66,NA,NA,NA,NA,NA,NA,138,5,3.19,3,0.803
"NLA06608-NELP-3586",1,"NLA12_ME-R15--1--X","MICX",3.74,2.5,1.38,"ME",58,8.85161290322581,6.83870967741935,4.6,0,31,206,"ME","12",23.5,45.752074,-69.078671,46,193.05,87.4253411301,4.665735015,-0.66,21059.0865,NA,98691.1616,0.213383712974759,15.34465,347.41375,145,2,3.74,12,0.24
"NLA06608-NELP-3586",1,"NLA12_ME-R15--1--L","MICL",3.74,2.5,1.31,"ME",58,8.85161290322581,6.83870967741935,4.6,0,31,206,"ME","12",23.5,45.752074,-69.078671,46,193.05,87.4253411301,4.665735015,-0.66,72061.7198,NA,218377.5862,0.329986795137495,15.34465,347.41375,145,2,3.74,12,0.24
"NLA06608-NH250L",1,NA,"MICX",3.51,1.4,3.992,"NH",58,3.94,18.04,11.8,3,2,206,"NH","07",25.5,43.840363,-71.127398,NA,215.29,7.560866825,6.5,NA,NA,NA,NA,NA,NA,NA,292,11,3.51,12,1.54
"NLA06608-NH4912",1,NA,"MICX",1.91,5.5,0.779,"NH",58,9.50833333333333,9.29166666666667,5.7,1,11,220,"NH","07",24.4,43.0223365,-72.0167,17.3,352.85,42.215353005,7.54798004,2.24,NA,NA,NA,NA,NA,NA,177,5,1.91,4,0.344
"NLA06608-NH4912",1,"NLA12_NH-R04--1--L","MICL",2.26,2.55,1.06,"NH",58,10.0076923076923,10.7230769230769,7,0,13,169,"NH","12",21.1,43.0223365,-72.0167,17.3,352.85,42.215353005,7.54798004,2.24,7470.8077,NA,131472.0182,0.0568243174652962,60.9835,170.33305,181,3,2.26,14,0.44
"NLA06608-NH4912",1,"NLA12_NH-R04--1--X","MICX",2.26,2.55,0.604,"NH",58,10.0076923076923,10.7230769230769,7,0,13,169,"NH","12",21.1,43.0223365,-72.0167,17.3,352.85,42.215353005,7.54798004,2.24,12076.9653,NA,76494.6168,0.157879937245466,60.9835,170.33305,181,3,2.26,14,0.44
"NLA06608-NV:2",1,NA,"MICX",1.57,NA,1.288,"NV",13,NA,NA,10.7,0,4,263,"NV","07",11,40.5928265,-115.3940725,4.1,2968.8,4.37987911995,1.575960005,-4.12,NA,NA,NA,NA,NA,NA,124,5,1.57,11,0.81
"NLA06608-NV:2",1,"NLA12_NV-R01--1--X","MICX",0.93,NA,1.908,"NV",13,NA,NA,15.9,0,4,206,"NV","12",15.97,40.5928265,-115.3940725,4.1,2968.8,4.37987911995,1.575960005,-4.12,NA,NA,2660956.4129,0,25.5871,241.0073,75,2,0.93,12,0.15
"NLA06608-NV:2",1,"NLA12_NV-R01--1--L","MICL",0.93,NA,1.86,"NV",13,NA,NA,15.9,0,4,206,"NV","12",15.97,40.5928265,-115.3940725,4.1,2968.8,4.37987911995,1.575960005,-4.12,NA,NA,1938746.3421,0,25.5871,241.0073,75,2,0.93,12,0.15
"NLA06608-NV:3",1,NA,"MICX",2.08,NA,3.416,"NV",13,NA,NA,12.1,0,6,262,"NV","07",12.5,41.026475,-115.087017,6.5,2554,4.826142699,4.5,NA,NA,NA,NA,NA,NA,NA,223,5,2.08,7,0.47
"NLA06608-NV:4",1,NA,"MICX",16.25,NA,28,"NV",13,NA,NA,17.3,NA,NA,259,"NV","07",17.3,37.301656,-115.126627,1.2,1021.03,185.0144512,14.8,NA,NA,NA,NA,NA,NA,NA,3225,5,16.25,154,130
"NLA06608-OH:19",1,NA,"MICX",5.85,NA,5.888,"OH",55,NA,NA,26.3,0,4,248,"OH","07",26.3,39.707435,-84.269652,2.4,251.26,4.793566755,11.5,NA,NA,NA,NA,NA,NA,NA,500,5,5.85,17,2.16
"NLA06608-OH:22",1,NA,"MICX",2.42,6.5,0.996,"OH",55,1.8,22.95,21.8,2,0,247,"OH","07",26.4,40.080755,-83.032824,8.8,226.6,13.04385988,11.1,NA,NA,NA,NA,NA,NA,NA,244,5,2.42,3,0.714
"NLA06608-R10BULLTR",1,NA,"MICX",1.21,8.5,0.696,"ID",16,4.76666666666667,9.1,7.9,3,3,227,"ID","07",16.2,44.299985,-115.253959,14,2117.46,27.93847918,2.7,NA,NA,NA,NA,NA,NA,NA,88,5,1.21,3,0.574
"NLA06608-R10CAPEHO",1,NA,"MICX",3.69,NA,0.676,"ID",16,NA,NA,16.9,0,4,225,"ID","07",17.4,44.412769,-115.130707,3.7,1999.29,13.49877778,2.3,NA,NA,NA,NA,NA,NA,NA,318,5,3.69,10,0.427
"NLA06608-R10CHARLT",1,NA,"MICX",0.65,14.5,0.199,"OR",4,13.95,16.175,15.5,0,8,219,"OR","07",19.1,43.7447,-121.972108,24,1736.26,52.43259047,3.8,NA,NA,NA,NA,NA,NA,NA,136,5,0.65,1,0.147
"NLA06608-R10COUNCI",1,NA,"MICX",0.68,8.5,0.684,"WA",4,14.225,11.825,10,0,4,233,"WA","07",16.5,46.266753,-121.629648,12,1289.66,18.61505305,4.1,NA,NA,NA,NA,NA,NA,NA,39,5,0.68,1,0.297
"NLA06608-R10DEERLA",1,NA,"MICX",1.71,NA,0.652,"OR",4,NA,NA,20,0,6,220,"OR","07",20.4,43.819275,-121.893625,6.2,1493.6,20.91089571,4.7,NA,NA,NA,NA,NA,NA,NA,191,5,1.71,4,0.992
"NLA06608-R10FISHLA",1,NA,"MICX",2.42,5.5,7.787,"OR",80,4.4,13.7,13.7,0,1,223,"OR","07",17.6,42.736902,-118.647249,6,2248.4,6.973457668,3.8,NA,NA,NA,NA,NA,NA,NA,279,5,2.42,13,2.97
"NLA06608-R10FOURMI",1,NA,"MICX",1.4,8.5,2.736,"OR",4,9.87727272727273,7.59545454545455,6,0,22,218,"OR","07",18.9,42.46935,-122.258622,40,1752.07,264.5662622,5.6,NA,NA,NA,NA,NA,NA,NA,143,5,1.4,4,0.568
"NLA06608-R10RAINYL",1,NA,"MICX",0.37,4.5,0.532,"WA",77,7.87894736842105,6.63684210526316,4.7,5,14,230,"WA","07",14,48.501411,-120.737873,27,1465.07,21.95987131,1.8,NA,NA,NA,NA,NA,NA,NA,56,5,0.37,3,1.18
"NLA06608-R10SQUAWL",1,NA,"MICX",2.31,6.5,0.656,"OR",78,3.98571428571429,6.82857142857143,4.6,14,7,235,"OR","07",21.8,42.040047,-123.020334,33,921.21,17.84030853,10.3,NA,NA,NA,NA,NA,NA,NA,150,5,2.31,4,0.368
"NLA06608-R10ULAKE",1,NA,"MICX",5.35,NA,6.04,"WA",2,NA,NA,20.5,0,3,232,"WA","07",20.7,47.427764,-123.074122,3.3,144.98,6.473335878,10.4,NA,NA,NA,NA,NA,NA,NA,312,5,5.35,10,1.21
"NLA06608-R10YELLOW",1,NA,"MICX",1.03,7.5,0.378,"ID",16,8.79230769230769,8.18461538461538,5,0,13,226,"ID","07",17.9,44.000621,-114.875721,20,2156.95,79.10293359,1.7,NA,NA,NA,NA,NA,NA,NA,36,5,1.03,3,0.434
"NLA06608-R31",1,NA,"MICX",2.23,5.5,2.872,"MD",64,1.425,15.475,12,3,1,210,"MD","07",27.1,39.39897,-76.98388,9.1,162.29,113.8823289,12,NA,NA,0.14,NA,NA,NA,NA,1103,844,2.23,8,0.85
"NLA06608-R314",1,NA,"MICX",3.01,2.5,3.968,"VA",45,2.57,22.0333333333333,16.9,2,1,226,"VA","07",28.6,37.394115,-78.637447,5.3,135.78,46.65277974,13.5,NA,NA,NA,NA,NA,NA,NA,230,5,3.01,11,1.29
"NLA06608-R315",1,NA,"MICX",1.37,4.5,2.48,"VA",67,1.66666666666667,17.0333333333333,14.2,3,0,239,"VA","07",25.8,38.328785,-79.227717,7,614.39,20.08470786,10,NA,NA,NA,NA,NA,NA,NA,101,5,1.37,4,0.813
"NLA06608-R318",1,NA,"MICX",2.54,3.5,5.344,"VA",66,0.785714285714286,14.4428571428571,8.9,7,0,227,"VA","07",26.9,37.315287,-79.819212,11,586.51,28.37747539,12.4,NA,NA,NA,NA,NA,NA,NA,235,5,2.54,8,1.21
"NLA06608-R319",1,NA,"MICX",14.01,NA,12.112,"VA",65,NA,NA,21,4,0,260,"VA","07",21.4,37.344722,-77.1802,2,8.65,27.00536224,15.1,NA,NA,NA,NA,NA,NA,NA,531,5,14.01,37,9.1
"NLA06608-R32",1,NA,"MICX",1.56,13.5,1.68,"MD",67,3.78,16.56,15.4,4,1,212,"MD","07",23.8,39.510833,-79.142764,21,449.87,132.0577177,8.9,NA,NA,NA,NA,NA,NA,NA,505,426,1.56,3,0.471
"NLA06608-R322",1,NA,"MICX",1.65,6.5,2.032,"VA",45,3.812,12.84,6.6,11,14,246,"VA","07",27.8,36.807826,-80.079728,41,296.72,1170.62307,13.4,NA,NA,NA,NA,NA,NA,NA,219,5,1.65,7,2.32
